Drug	GeneID
Medroxyprogesterone acetate	2566
Sevoflurane	2566
Oxazepam	2566
Desflurane	2566
Memantine	2566
Nitrazepam	2566
Lorazepam	2566
Flurazepam	2566
Primidone	2566
Butalbital	2566
Halothane	2566
Clorazepic acid	2566
Temazepam	2566
Lormetazepam	2566
Flumazenil	2566
Lamotrigine	2566
Diazepam	2566
Quazepam	2566
Stiripentol	2566
Halazepam	2566
Glutethimide	2566
Methyprylon	2566
Ginkgo biloba	2566
Brexanolone	2566
Alprazolam	2566
Propofol	2566
Taurine	2566
Olanzapine	2566
Acamprosate	2566
Butabarbital	2566
Ethchlorvynol	2566
Apalutamide	2566
Flunitrazepam	2566
Zolpidem	2566
Rilonacept	3557
Vardenafil	5148
Sildenafil	5148
Copper	5223
Ergoloid mesylate	152
Levonordefrin	152
Methotrimeprazine	152
Metamfetamine	152
Pergolide	152
Phenoxybenzamine	152
Clonidine	152
Brimonidine	152
DL-Methylephedrine	152
Apomorphine	152
Lisuride	152
Nortriptyline	152
Bethanidine	152
Haloperidol	152
Ropinirole	152
Yohimbine	152
Loxapine	152
Dihydroergocornine	152
Phenylpropanolamine	152
Norepinephrine	152
Mianserin	152
Dosulepin	152
Asenapine	152
Tolazoline	152
Aripiprazole	152
Dihydroergocristine	152
Pizotifen	152
Bromocriptine	152
Paroxetine	152
Indigotindisulfonic acid	152
Paliperidone	152
Aripiprazole lauroxil	152
Amoxapine	152
Xylometazoline	152
Lorpiprazole	152
Moxisylyte	152
Tizanidine	152
Quetiapine	152
Carvedilol	152
Fenoldopam	152
Ziprasidone	152
Desipramine	152
Lurasidone	152
Clozapine	152
Amphetamine	152
Dronedarone	152
Prochlorperazine	152
Droxidopa	152
Maprotiline	152
Escitalopram	152
Cabergoline	152
Risperidone	152
Tramadol	152
Racepinephrine	152
Brexpiprazole	152
Iloperidone	152
Mephentermine	152
Chlorpromazine	152
Oxymetazoline	152
Celiprolol	152
Pseudoephedrine	466
Pseudoephedrine	467
Pseudoephedrine	468
Pseudoephedrine	22926
Bleomycin	3978
Ascorbic acid	5066
Spironolactone	1585
Pyridoxal phosphate	3067
Methoxy polyethylene glycol-epoetin beta	2057
Peginesatide	2057
Darbepoetin alfa	2057
Erythropoietin	2057
Clove oil	7412
Carvedilol	7412
Ethanol	7412
NADH	4729
Tasonermin	7132
Glutathione	2678
Fostamatinib	5610
Amiloride	6548
Lidocaine	5005
Zinc acetate	5005
Zinc	5005
Chlorpromazine	5005
Thalidomide	5005
Zinc chloride	5005
Imipramine	5005
Disopyramide	5005
Fostamatinib	1459
Tretinoin	6256
Alfacalcidol	6256
Alitretinoin	6256
Acitretin	6256
Doconexent	6256
alpha-Linolenic acid	6256
Etodolac	6256
Bexarotene	6256
Rosiglitazone	6256
Bezafibrate	6256
Adapalene	6256
Oleic Acid	6256
Amiloride	26
Calcium	26
Zinc	3698
Zinc chloride	3698
Zinc acetate	3698
Copper	3698
Zinc	3697
Zinc acetate	3697
Zinc chloride	3697
Taurocholic acid	1056
Glycyrrhizic acid	4790
Thalidomide	4790
Fish oil	4790
Donepezil	4790
Pseudoephedrine	4790
Triflusal	4790
Dextromethorphan	4688
Pidolic acid	280
Tipiracil	1890
Hydroxocobalamin	6947
Pyridoxal phosphate	10993
Gemtuzumab ozogamicin	945
Inotuzumab ozogamicin	933
Moxetumomab Pasudotox	933
Terfenadine	1131
Amitriptyline	1131
Brompheniramine	1131
Tropicamide	1131
Cyproheptadine	1131
Pipecuronium	1131
Nortriptyline	1131
Glycopyrronium	1131
Atropine	1131
Revefenacin	1131
Trimipramine	1131
Promazine	1131
Acetylcholine	1131
Trimebutine	1131
Homatropine methylbromide	1131
Quetiapine	1131
Paroxetine	1131
Lamotrigine	1131
Propiomazine	1131
Diphenidol	1131
Pizotifen	1131
Amoxapine	1131
Diphemanil	1131
Chlorpromazine	1131
Maprotiline	1131
Disopyramide	1131
Darifenacin	1131
Carbamoylcholine	1131
Dosulepin	1131
Haloperidol	1131
Tolterodine	1131
Mepenzolate	1131
Anisotropine methylbromide	1131
Nicardipine	1131
Isopropamide	1131
Clozapine	1131
Solifenacin	1131
Oxyphencyclimine	1131
Methscopolamine bromide	1131
Fesoterodine	1131
Tiotropium	1131
Succinylcholine	1131
Ipratropium	1131
Cevimeline	1131
Mivacurium	1131
Aripiprazole lauroxil	1131
Thiopental	1131
Hyoscyamine	1131
Pancuronium	1131
Cinnarizine	1131
Imipramine	1131
Hexocyclium	1131
Thonzylamine	1131
Loxapine	1131
Bethanechol	1131
Aclidinium	1131
Olanzapine	1131
Ziprasidone	1131
Aripiprazole	1131
Chlorprothixene	1131
Meperidine	1131
Procyclidine	1131
Scopolamine	1131
Oxybutynin	1131
Methotrimeprazine	1131
Metixene	1131
Tramadol	1131
Butylscopolamine	1131
Homatropine	1131
Methacholine	1131
Doxepin	1131
Cryptenamine	1131
Desipramine	1131
Propiverine	1131
Ketamine	1131
Umeclidinium	1131
Pilocarpine	1131
Promethazine	1131
Trihexyphenidyl	1131
Tasonermin	7133
Etanercept	7133
Nesiritide	4882
Erythrityl tetranitrate	4882
Carfilzomib	5689
Bortezomib	5689
Alglucosidase alfa	4074
Dexlansoprazole	495
Lansoprazole	495
Omeprazole	495
Rabeprazole	495
Esomeprazole	495
Pantoprazole	495
Cholic Acid	9377
Lifitegrast	3683
Efalizumab	3683
Pitavastatin	3683
Antithymocyte immunoglobulin (rabbit)	3683
Lovastatin	3683
Simvastatin	3683
Rosuvastatin	3683
Benserazide	1644
Pyridoxal phosphate	1644
Methyldopa	1644
Carbidopa	1644
Zinc chloride	5858
Zinc acetate	5858
Zinc	5858
Calcium	831
Bifonazole	1555
Diacerein	1577
Cannabidiol	1577
Mycophenolic acid	3614
Ribavirin	3614
Mycophenolate mofetil	3614
Mercaptopurine	3614
NADH	3614
Zinc	725
Zinc acetate	725
Zinc chloride	725
Muromonab	919
Glutathione	2947
Gallium nitrate	526
Thonzonium	528
Phenelzine	4128
Zonisamide	4128
Amphetamine	4128
Selegiline	4128
Phentermine	4128
Nialamide	4128
Moclobemide	4128
Tranylcypromine	4128
Metamfetamine	4128
Zimelidine	4128
Pargyline	4128
Nomifensine	4128
Procaine	4128
Isocarboxazid	4128
Minaprine	4128
Procarbazine	4128
Flavin adenine dinucleotide	4128
Siponimod	1901
Asfotase alfa	1901
Nedocromil	2357
Glycine	189
Pyridoxal phosphate	189
Nabilone	1268
Dronabinol	1268
Rimonabant	1268
Cannabidiol	1268
Pentoxifylline	4907
NADH	2819
Metformin	2819
Fostamatinib	2041
Haloperidol	1812
Lisuride	1812
Flupentixol	1812
Zuclopenthixol	1812
Bromocriptine	1812
Methylergometrine	1812
Propiomazine	1812
Triflupromazine	1812
Cabergoline	1812
Ergoloid mesylate	1812
Thiethylperazine	1812
Lamotrigine	1812
Ziprasidone	1812
Clozapine	1812
Dihydro-alpha-ergocryptine	1812
Risperidone	1812
Aripiprazole lauroxil	1812
Apomorphine	1812
Quinagolide	1812
Epicriptine	1812
Olanzapine	1812
Cinnarizine	1812
Trimipramine	1812
Asenapine	1812
Acetophenazine	1812
Pipradrol	1812
Paliperidone	1812
Periciazine	1812
Thiothixene	1812
Aripiprazole	1812
Loxapine	1812
Paroxetine	1812
Perphenazine	1812
Methotrimeprazine	1812
Zotepine	1812
Dopamine	1812
Chlorprothixene	1812
Pergolide	1812
Rotigotine	1812
Amoxapine	1812
Mianserin	1812
Chlorpromazine	1812
Minaprine	1812
Thioridazine	1812
Fenoldopam	1812
Ergotamine	1812
Promazine	1812
Lumateperone	1812
Phenylpropanolamine	1812
Iloperidone	1812
Pipotiazine	1812
Fluphenazine	1812
Levodopa	1812
Dihydroergocristine	1812
Imipramine	1812
Quetiapine	1812
Cannabidiol	7416
Regorafenib	2263
Erdafitinib	2263
Ponatinib	2263
Heparin	2263
Foreskin fibroblast (neonatal)	2263
Nintedanib	2263
Palifermin	2263
Thalidomide	2263
Lenvatinib	2263
Fostamatinib	2263
Foreskin keratinocyte (neonatal)	2263
Tetracaine	6261
Caffeine	6261
Dantrolene	6261
Succinic acid	6390
Pergolide	1815
Epicriptine	1815
Buspirone	1815
Ropinirole	1815
Flibanserin	1815
Olanzapine	1815
Bromocriptine	1815
Aripiprazole lauroxil	1815
Cabergoline	1815
Asenapine	1815
Pramipexole	1815
Thiethylperazine	1815
Risperidone	1815
Apomorphine	1815
Ziprasidone	1815
Quetiapine	1815
Propiomazine	1815
Lisuride	1815
Dopamine	1815
Ergoloid mesylate	1815
Chlorpromazine	1815
Loxapine	1815
Clozapine	1815
Methotrimeprazine	1815
Levodopa	1815
Paliperidone	1815
Dihydroergocristine	1815
Amoxapine	1815
Promazine	1815
Remoxipride	1815
Aripiprazole	1815
Rotigotine	1815
Iloperidone	1815
Aripiprazole	1816
Dopamine	1816
Ergoloid mesylate	1816
Olanzapine	1816
Ziprasidone	1816
Mianserin	1816
Cinnarizine	1816
Ergotamine	1816
Zuclopenthixol	1816
Zotepine	1816
Aripiprazole lauroxil	1816
Dihydro-alpha-ergocryptine	1816
Apomorphine	1816
Quetiapine	1816
Methotrimeprazine	1816
Quinagolide	1816
Bromocriptine	1816
Chlorpromazine	1816
Loxapine	1816
Cabergoline	1816
Rotigotine	1816
Dihydroergocristine	1816
Imipramine	1816
Fenoldopam	1816
Levodopa	1816
Epicriptine	1816
Pergolide	1816
Pipradrol	1816
Trimipramine	1816
Paroxetine	1816
Lisuride	1816
Lamotrigine	1816
Tolcapone	1312
Ademetionine	1312
Opicapone	1312
Entacapone	1312
Nialamide	1312
Hexylresorcinol	7052
Dalfampridine	3738
Cyanocobalamin	4594
Hydroxocobalamin	4594
Pemetrexed	2618
Aspartic acid	10606
Huperzine A	43
Tubocurarine	43
Ranitidine	43
Rivastigmine	43
Isoflurophate	43
Minaprine	43
Choline salicylate	43
Galantamine	43
Ambenonium	43
Choline	43
Neostigmine	43
Acetylcholine	43
Ephedrine	43
Donepezil	43
Dipivefrin	43
Physostigmine	43
Carbamoylcholine	43
Demecarium	43
Pyridostigmine	43
Edrophonium	43
Tacrine	43
Tyrothricin	43
Gallamine triethiodide	43
Decamethonium	43
Pralidoxime	43
Fostamatinib	54658
Glutathione	2878
Ribavirin	5167
Amifostine	5167
Polyethylene glycol 400	5167
Lenvatinib	2264
Palifermin	2264
Heparin	2264
Ponatinib	2264
Erdafitinib	2264
Dalfampridine	3739
Vernakalant	3741
Dalfampridine	3741
Isavuconazole	3741
Glycine	212
Pyridoxal phosphate	212
Flavin adenine dinucleotide	2232
Ponatinib	2261
Lenvatinib	2261
Erdafitinib	2261
Fostamatinib	2261
Nintedanib	2261
Palifermin	2261
Pazopanib	2261
Copper	3181
Calcium Citrate	794
Calcium Phosphate	794
Calcium levulinate	794
Calcium phosphate dihydrate	794
Fostamatinib	5567
Benzthiazide	762
Brinzolamide	762
Dorzolamide	762
Sodium carbonate	762
Topiramate	762
Hydroflumethiazide	762
Diclofenamide	762
Bendroflumethiazide	762
Acetazolamide	762
Trichlormethiazide	762
Zonisamide	762
Cyclothiazide	762
Methazolamide	762
Methyclothiazide	762
Zinc	1370
Zinc chloride	1370
Zinc acetate	1370
Cholic Acid	2235
Buserelin	3973
Lutropin alfa	3973
Cetrorelix	3973
Chorionic Gonadotropin (Human)	3973
Menotropins	3973
Goserelin	3973
Choriogonadotropin alfa	3973
Menadione	8858
Technetium Tc-99m tilmanocept	4360
Cocaine	1066
Cyclandelate	1066
Cholic Acid	1066
Diamorphine	1066
Levocarnitine	1066
Tacrine	1066
Meperidine	1066
Probucol	1066
Naloxone	1066
Dextropropoxyphene	1066
Choline magnesium trisalicylate	5742
Metamizole	5742
Tolfenamic acid	5742
Phenyl salicylate	5742
Mefenamic acid	5742
Ketoprofen	5742
Indomethacin	5742
Sulindac	5742
Trolamine salicylate	5742
Ibuprofen	5742
Oxaprozin	5742
Mesalazine	5742
Salicylic acid	5742
Bufexamac	5742
Etodolac	5742
Tenoxicam	5742
Lumiracoxib	5742
Nepafenac	5742
Tiaprofenic acid	5742
Diclofenac	5742
Tolmetin	5742
Carprofen	5742
Minoxidil	5742
Salsalate	5742
Ketorolac	5742
Dexketoprofen	5742
Flurbiprofen	5742
Icosapent	5742
Loxoprofen	5742
Suprofen	5742
Cannabidiol	5742
Bendazac	5742
Sulfasalazine	5742
Menthyl salicylate	5742
Acetylsalicylic acid	5742
Acemetacin	5742
Fenoprofen	5742
Dexibuprofen	5742
Naproxen	5742
Meloxicam	5742
Glycol salicylate	5742
Piroxicam	5742
Aceclofenac	5742
Resveratrol	5742
Meclofenamic acid	5742
Nabumetone	5742
Antrafenine	5742
Phenylbutazone	5742
Diethylcarbamazine	5742
Antipyrine	5742
Balsalazide	5742
Bromfenac	5742
Diflunisal	5742
Triflusal	5742
Acetaminophen	5742
Lornoxicam	5742
Flufenamic acid	5742
Copper	6421
Vinblastine	7283
Mafenide	765
Zonisamide	765
Olopatadine	6271
NADH	4200
Pyridoxal phosphate	2731
Glycine	2731
Tryptophan	7453
Desflurane	2741
Zinc chloride	2741
Ethanol	2741
Memantine	2741
Halothane	2741
Enflurane	2741
Cannabidiol	2741
Zinc	2741
D-Serine	2741
Ginkgo biloba	2741
Taurine	2741
Methoxyflurane	2741
Zinc acetate	2741
Lindane	2741
Glycine	2741
Atropine	2741
Sevoflurane	2741
Copper	2741
Isoflurane	2741
Memantine	2742
Ethanol	2742
Lindane	2742
Taurine	2742
Glycine	2742
Glycine	2653
Upadacitinib	3716
Baricitinib	3716
Fedratinib	3716
Fostamatinib	3716
Ruxolitinib	3716
Tofacitinib	3716
Alendronic acid	5791
Copper	191
Isopropyl alcohol	191
Copper	1072
Chondroitin sulfate	627
Esketamine	627
Copper	627
Vitamin E	1606
D-alpha-Tocopherol acetate	1606
alpha-Tocopherol succinate	1606
Botulinum Toxin Type B	6843
Perhexiline	1376
Levocarnitine	1376
Gemcitabine	6240
Hydroxyurea	6240
Cladribine	6240
Clofarabine	6240
Fludarabine	6240
Urofollitropin	2492
Corifollitropin alfa	2492
Choriogonadotropin alfa	2492
Follitropin	2492
Menotropins	2492
Ketamine	6530
Methylphenidate	6530
Desipramine	6530
Solriamfetol	6530
Zotepine	6530
Nortriptyline	6530
Trimipramine	6530
Atomoxetine	6530
Venlafaxine	6530
Phenmetrazine	6530
Clomipramine	6530
Dextroamphetamine	6530
Dexmethylphenidate	6530
Chlorpheniramine	6530
Diethylpropion	6530
Guanadrel	6530
Ergotamine	6530
Ginkgo biloba	6530
Loxapine	6530
Ephedrine	6530
Sibutramine	6530
Phendimetrazine	6530
Dopamine	6530
Debrisoquine	6530
Dosulepin	6530
Paroxetine	6530
Amphetamine	6530
Benzatropine	6530
Milnacipran	6530
Pseudoephedrine	6530
Cyclobenzaprine	6530
Meperidine	6530
Escitalopram	6530
Desvenlafaxine	6530
Bupropion	6530
Sertraline	6530
Cocaine	6530
Tramadol	6530
Amitriptyline	6530
Imipramine	6530
Reboxetine	6530
Nomifensine	6530
Amoxapine	6530
Levomilnacipran	6530
Protriptyline	6530
Guanethidine	6530
Orphenadrine	6530
Vortioxetine	6530
Netarsudil	6530
Nefazodone	6530
Mazindol	6530
Dextromethorphan	6530
Viloxazine	6530
Duloxetine	6530
Maprotiline	6530
Phentermine	6530
Doxepin	6530
Mianserin	6530
Tapentadol	6530
Metamfetamine	6530
Lindane	2569
Diazepam	2569
Estazolam	2569
Halazepam	2569
Nitrazepam	2569
Prazepam	2569
Quazepam	2569
Clotiazepam	2569
Flurazepam	2569
Oxazepam	2569
Temazepam	2569
Bromazepam	2569
Triazolam	2569
Phenelzine	2875
Glutamic acid	2875
Pyridoxal phosphate	2875
Cholic Acid	1346
Cholic Acid	1349
Encorafenib	595
Acetylsalicylic acid	595
Arsenic trioxide	595
Dupilumab	3566
Cannabidiol	1551
Diacerein	1551
Ambrisentan	1910
Sitaxentan	1910
Bosentan	1910
Macitentan	1910
Sulfasalazine	6916
Adenine	52
Sulfasalazine	38
Cannabidiol	38
Bosutinib	1017
Ranitidine	3274
Olopatadine	3274
Nizatidine	3274
Aripiprazole	3274
Epinastine	3274
Promethazine	3274
Tolazoline	3274
Doxepin	3274
Asenapine	3274
Loxapine	3274
Amitriptyline	3274
Cimetidine	3274
Betazole	3274
Histamine	3274
Methantheline	3274
Azelastine	3274
Famotidine	3274
Ketoprofen	3577
Linaclotide	2984
Dihydroergocornine	146
Imipramine	146
Ergotamine	146
Tizanidine	146
Paroxetine	146
Clonidine	146
Maprotiline	146
Pergolide	146
Prazosin	146
Buspirone	146
Pizotifen	146
Mirtazapine	146
Ranolazine	146
Amoxapine	146
Promazine	146
DL-Methylephedrine	146
Ropinirole	146
Methoxamine	146
Ergoloid mesylate	146
Terazosin	146
Quetiapine	146
Amitriptyline	146
Desipramine	146
Escitalopram	146
Moxisylyte	146
Tamsulosin	146
Quinidine	146
Prochlorperazine	146
Droxidopa	146
Epinephrine	146
Dapiprazole	146
Dobutamine	146
Bromocriptine	146
Dihydroergocristine	146
Phenylephrine	146
Indigotindisulfonic acid	146
Carvedilol	146
Nortriptyline	146
Amphetamine	146
Silodosin	146
Verapamil	146
Xylometazoline	146
Sertindole	146
Oxymetazoline	146
Nicardipine	146
Chlorpromazine	146
Mianserin	146
Alfuzosin	146
Dronedarone	146
Propiomazine	146
Racepinephrine	146
Doxazosin	146
Cabergoline	146
Methotrimeprazine	146
Doxepin	146
Phentolamine	146
Lorpiprazole	146
Labetalol	146
Fenoldopam	146
Norepinephrine	146
Midodrine	146
Phenoxybenzamine	146
Mephentermine	146
Dosulepin	146
Sitaxentan	1909
Bosentan	1909
Acetylsalicylic acid	1909
Macitentan	1909
Ambrisentan	1909
Ketamine	6869
Tramadol	6869
Fosnetupitant	6869
Netupitant	6869
Rolapitant	6869
Aprepitant	6869
Rupatadine	5724
Vorapaxar	2149
Thrombin	2149
Streptokinase	2149
Copper	563
Zinc	4504
Silver	4504
Zinc chloride	4504
Zinc acetate	4504
Fostamatinib	1520
Cromoglicic acid	6286
Acetylsalicylic acid	4792
Vedolizumab	3695
Procainamide	1786
Azacitidine	1786
Decitabine	1786
Flucytosine	1786
Trilostane	3284
NADH	3284
Flavin adenine dinucleotide	3712
Copper	6275
Trifluoperazine	6275
Threonine	6897
Valine	7407
Tagraxofusp	3563
Sargramostim	3563
Zinc acetate	5444
Zinc chloride	5444
Copper	5444
Zinc	5444
Cefazolin	5444
Amphetamine	4129
Nomifensine	4129
Zonisamide	4129
Safinamide	4129
Isocarboxazid	4129
Pioglitazone	4129
Procarbazine	4129
Nialamide	4129
Metamfetamine	4129
Phenelzine	4129
Flavin adenine dinucleotide	4129
Moclobemide	4129
Selegiline	4129
Zimelidine	4129
Rasagiline	4129
Phentermine	4129
Procaine	4129
Pargyline	4129
Tranylcypromine	4129
Cholecystokinin	5595
Acetylsalicylic acid	5595
Sulindac	5595
Arsenic trioxide	5595
Fostamatinib	4140
Alogliptin	1803
Linagliptin	1803
Sitagliptin	1803
Atorvastatin	1803
Saxagliptin	1803
Vildagliptin	1803
Fludarabine	1633
Aspartic acid	790
Moroctocog alfa	811
Calcium phosphate dihydrate	811
Antihemophilic factor, human recombinant	811
Calcium Phosphate	811
Lonoctocog alfa	811
Melatonin	811
Calcium Citrate	811
Copper	811
Tenecteplase	811
Iloprost	5141
Theophylline	5141
Oxtriphylline	5141
Pentoxifylline	5141
Crisaborole	5141
Roflumilast	5141
Drotaverine	5141
Enprofylline	5141
Caffeine	5141
Dipyridamole	5141
Dyphylline	5141
Paclitaxel	4134
Docetaxel	4134
Calcium Phosphate	821
Lonoctocog alfa	821
Tenecteplase	821
Moroctocog alfa	821
Calcium Citrate	821
Antihemophilic factor, human recombinant	821
Calcium phosphate dihydrate	821
Isoprenaline	5295
Carfilzomib	5696
Carfilzomib	5698
Carfilzomib	5693
Bortezomib	5693
Glutathione disulfide	2946
Glutathione	2946
Aripiprazole lauroxil	3352
Ergotamine	3352
Pergolide	3352
Cabergoline	3352
Dihydroergocristine	3352
Lofexidine	3352
Eletriptan	3352
Quetiapine	3352
Apomorphine	3352
Gilteritinib	3352
Yohimbine	3352
Dihydroergotamine	3352
Trimipramine	3352
Dihydroergocornine	3352
Almotriptan	3352
Lisuride	3352
Loxapine	3352
Rizatriptan	3352
Aripiprazole	3352
Sumatriptan	3352
Risperidone	3352
Naratriptan	3352
Clozapine	3352
Bromocriptine	3352
Ergoloid mesylate	3352
Ziprasidone	3352
Paroxetine	3352
Amitriptyline	3352
Ketamine	3352
Frovatriptan	3352
Paliperidone	3352
Pizotifen	3352
Zolmitriptan	3352
Olanzapine	3352
Propranolol	3351
Ergotamine	3351
Gilteritinib	3351
Cabergoline	3351
Eletriptan	3351
Apomorphine	3351
Dihydroergocristine	3351
Methysergide	3351
Pindolol	3351
Rizatriptan	3351
Yohimbine	3351
Loxapine	3351
Penbutolol	3351
Dihydroergotamine	3351
Lisuride	3351
Amitriptyline	3351
Quetiapine	3351
Bromocriptine	3351
Naratriptan	3351
Amoxapine	3351
Aripiprazole lauroxil	3351
Aripiprazole	3351
Asenapine	3351
Zolmitriptan	3351
Frovatriptan	3351
Sumatriptan	3351
Paroxetine	3351
Ondansetron	3351
Vortioxetine	3351
Ziprasidone	3351
Pizotifen	3351
Clozapine	3351
Ergoloid mesylate	3351
Ketamine	3351
Almotriptan	3351
Pergolide	3351
Olanzapine	3351
Dihydroergocornine	3351
Lorpiprazole	3356
Propiomazine	3356
Yohimbine	3356
Asenapine	3356
Mirtazapine	3356
Trimipramine	3356
Cabergoline	3356
Bromocriptine	3356
Amitriptyline	3356
Clomipramine	3356
Quetiapine	3356
Nortriptyline	3356
Trazodone	3356
Methotrimeprazine	3356
Doxepin	3356
Butriptyline	3356
Amoxapine	3356
Promethazine	3356
Haloperidol	3356
Epinastine	3356
Cyproheptadine	3356
Zuclopenthixol	3356
Paroxetine	3356
Pergolide	3356
Desipramine	3356
Lumateperone	3356
Cyclobenzaprine	3356
Pimavanserin	3356
Imipramine	3356
Lurasidone	3356
Tegaserod	3356
Flupentixol	3356
Mianserin	3356
Brexpiprazole	3356
Chlorprothixene	3356
Ergotamine	3356
Dosulepin	3356
Lamotrigine	3356
Amisulpride	3356
Pipotiazine	3356
Aripiprazole	3356
Minaprine	3356
Ketamine	3356
Dihydroergocristine	3356
Paliperidone	3356
